"row","column","cor","p"
"lin_cent_out","lobby_out",0.213999804988871,0.000538505767192721
"lobby_in","lobby_out",0.197683432305256,0.00141585170781244
"deg_cent_total","markov_cent",0.959057096549391,0
"deg_cent_out","markov_cent",0.22246786782767,0.00031669665745282
"deg_cent_in","markov_cent",0.997750253302361,0
"wtd_deg_cent_total","markov_cent",0.506155604324218,0
"wtd_deg_cent_out","markov_cent",0.327723128902977,7.12525194401792e-08
"wtd_deg_cent_in","markov_cent",0.4734508406579,8.88178419700125e-16
"btw_cent","markov_cent",0.852255841118699,0
"close_cent_total","markov_cent",0.957419112140721,0
"close_cent_out","markov_cent",0.225624061282914,0.00025850297270491
"close_cent_in","markov_cent",0.982182171370516,0
"eigen_cent","markov_cent",0.436179557331579,2.08721928629529e-13
"component","markov_cent",NA,NA
"louvain_comm","markov_cent",-0.13993147913497,0.0245896596558999
"fstgrdy_comm","markov_cent",-0.114293226534555,0.0668148530054085
"page_rank","markov_cent",0.457616976823428,9.32587340685131e-15
"alpha_cent","markov_cent",-0.112942858988607,0.0701221065010753
"auth_score","markov_cent",0.471029840827974,1.33226762955019e-15
"hub_score","markov_cent",0.285416762289724,3.16986399973018e-06
"local_trans","markov_cent",-0.904222341582301,0
"in_ecc_cent","markov_cent",-0.348226068415767,9.08092445683906e-09
"out_ecc_cent","markov_cent",-0.0481130246756708,0.441594902287388
"load_cent","markov_cent",0.852336777287673,0
"stress_cent","markov_cent",0.910031122555232,0
"gilschmidt","markov_cent",0.221753035263311,0.000331469913228188
"hyper_index","markov_cent",0.439374551320185,7.1969395332161e-07
"k_core_in","markov_cent",0.786605787669642,0
"k_core_out","markov_cent",0.080847603137676,0.19552074753325
"comm_bet","markov_cent",0.95234473341437,0
"decay_in","markov_cent",-0.038616522729595,0.536910481694524
"decay_out","markov_cent",0.0222501130617504,0.72206646889112
"diffus_indeg","markov_cent",0.999124600462292,0
"diffus_outdeg","markov_cent",0.208969140708076,0.000731188963143836
"entropy_in","markov_cent",NA,NA
"entropy_out","markov_cent",NA,NA
"geokpath_in","markov_cent",-0.108152092289878,0.082947611541885
"geokpath_out","markov_cent",0.00471530476934029,0.93991901114231
"laplacian_in","markov_cent",0.992561194199989,0
"laplacian_out","markov_cent",0.219978212945311,0.000370966692521346
"leverage_in","markov_cent",0.951211885451051,0
"leverage_out","markov_cent",0.213047354442223,0.000570919956400573
"lin_cent_in","markov_cent",-0.042612054503303,0.495595026182008
"lin_cent_out","markov_cent",0.0215138486689964,0.730902386189947
"lobby_in","markov_cent",0.974020138012887,0
"lobby_out","markov_cent",0.174046861123136,0.0050557485303937
"deg_cent_total","radiality_in",-0.0727553867012779,0.244223934791258
"deg_cent_out","radiality_in",0.0725449583548205,0.245594363514974
"deg_cent_in","radiality_in",-0.102527409414609,0.100347709095008
"wtd_deg_cent_total","radiality_in",-0.576273627008453,0
"wtd_deg_cent_out","radiality_in",-0.0383048513825764,0.540204188292773
"wtd_deg_cent_in","radiality_in",-0.595392644764943,0
"btw_cent","radiality_in",-0.0804545300038198,0.197709387656906
"close_cent_total","radiality_in",-0.177542063740427,0.00422758326565886
"close_cent_out","radiality_in",0.0795361541145442,0.202892268478015
"close_cent_in","radiality_in",-0.235544168182642,0.000134048978653656
"eigen_cent","radiality_in",-0.576268570200977,0
"component","radiality_in",NA,NA
"louvain_comm","radiality_in",0.0980692132695976,0.116097681555239
"fstgrdy_comm","radiality_in",0.0486804817805846,0.436221747734696
"page_rank","radiality_in",-0.59354101244364,0
"alpha_cent","radiality_in",-0.0380743603326543,0.542646437365731
"auth_score","radiality_in",-0.599249397144151,0
"hub_score","radiality_in",-0.0987430074813802,0.113600491612224
"local_trans","radiality_in",-0.15270173853636,0.014078306918323
"in_ecc_cent","radiality_in",-0.240118113089617,9.80852885874572e-05
"out_ecc_cent","radiality_in",-0.0038676600511489,0.950704273302456
"load_cent","radiality_in",-0.0804980566333032,0.197466156648846
"stress_cent","radiality_in",-0.102411839661606,0.100733440765622
"gilschmidt","radiality_in",0.0720999738171866,0.248509987728111
"hyper_index","radiality_in",0.227929266891913,0.0134515118758829
"k_core_in","radiality_in",0.307600374795233,4.66708656388093e-07
"k_core_out","radiality_in",-0.0367607526141505,0.556668786039217
"comm_bet","radiality_in",0.00630693495377991,0.919698538078719
"decay_in","radiality_in",0.979628472391416,0
"decay_out","radiality_in",-0.0297380846092711,0.63446619067664
"diffus_indeg","radiality_in",-0.0824473158039941,0.186795611223292
"diffus_outdeg","radiality_in",0.0737288143415023,0.237953916442083
"entropy_in","radiality_in",NA,NA
"entropy_out","radiality_in",NA,NA
"geokpath_in","radiality_in",0.47342701564227,8.88178419700125e-16
"geokpath_out","radiality_in",0.00736738951892817,0.90625404321926
"laplacian_in","radiality_in",-0.185826976814919,0.00273123517458096
"laplacian_out","radiality_in",0.0803801304030309,0.198125644295821
"leverage_in","radiality_in",0.0848555423408465,0.174205078993356
"leverage_out","radiality_in",0.0512773920871888,0.412115106296727
"lin_cent_in","radiality_in",0.978778644669291,0
"lin_cent_out","radiality_in",-0.0235733548628192,0.706279205278955
"lobby_in","radiality_in",0.0539485796495435,0.388157599787585
"lobby_out","radiality_in",0.0420263950127123,0.501543601454678
"markov_cent","radiality_in",-0.100997781230101,0.105548781945876
"deg_cent_total","radiality_out",0.0770184973552143,0.217603640343073
"deg_cent_out","radiality_out",0.182960888374124,0.0031833658781979
"deg_cent_in","radiality_out",0.0305783860486426,0.624918885283766
"wtd_deg_cent_total","radiality_out",0.0134678675575495,0.829544878339294
"wtd_deg_cent_out","radiality_out",-0.10772944075109,0.0841644135184749
"wtd_deg_cent_in","radiality_out",0.0321976887861729,0.606697200124354
"btw_cent","radiality_out",0.134620320134075,0.0306434679111944
"close_cent_total","radiality_out",0.0829190881482137,0.184277912301278
"close_cent_out","radiality_out",0.1686051010853,0.00663740908223875
"close_cent_in","radiality_out",0.0362211534224909,0.562479279663249
"eigen_cent","radiality_out",0.0336311786565264,0.590766379557339
"component","radiality_out",NA,NA
"louvain_comm","radiality_out",0.123386639505316,0.0477225407699935
"fstgrdy_comm","radiality_out",0.153256539051831,0.0137286390522779
"page_rank","radiality_out",0.0366511896215511,0.557846221852584
"alpha_cent","radiality_out",-0.0846486132821851,0.175261534827936
"auth_score","radiality_out",0.028398551442085,0.649810901432417
"hub_score","radiality_out",-0.107792200872298,0.0839828261426052
"local_trans","radiality_out",-0.0622945574451756,0.318906063282318
"in_ecc_cent","radiality_out",-0.0451102369054799,0.470647060670265
"out_ecc_cent","radiality_out",-0.133326078693746,0.0322981443067338
"load_cent","radiality_out",0.134608005341768,0.0306588645863755
"stress_cent","radiality_out",0.0902784087256798,0.148177504487832
"gilschmidt","radiality_out",0.183733180992107,0.00305529571696628
"hyper_index","radiality_out",-0.013678722134523,0.883624360308676
"k_core_in","radiality_out",0.0447275800985696,0.474423174772138
"k_core_out","radiality_out",0.241609038439767,8.84731432440056e-05
"comm_bet","radiality_out",0.0605120032453014,0.332977197465095
"decay_in","radiality_out",-0.032598466687116,0.602224027213809
"decay_out","radiality_out",0.987645019767954,0
"diffus_indeg","radiality_out",0.0190976159887439,0.760144186903026
"diffus_outdeg","radiality_out",0.178364021704452,0.00405153427897353
"entropy_in","radiality_out",NA,NA
"entropy_out","radiality_out",NA,NA
"geokpath_in","radiality_out",0.0855063405444836,0.170913313816354
"geokpath_out","radiality_out",0.188865162455787,0.00231633366251716
"laplacian_in","radiality_out",0.0265481863990771,0.671251373914025
"laplacian_out","radiality_out",0.165563538399693,0.00770233900750172
"leverage_in","radiality_out",0.0413923664010585,0.508025584048847
"leverage_out","radiality_out",0.220586871780983,0.000356953618564138
"lin_cent_in","radiality_out",-0.0358404953404288,0.56659570419701
"lin_cent_out","radiality_out",0.999554262889661,0
"lobby_in","radiality_out",0.0263228159457042,0.673881488548313
"lobby_out","radiality_out",0.216950564881377,0.000448587915823806
"markov_cent","radiality_out",0.0187004506581698,0.764984829706073
"radiality_in","radiality_out",-0.0252338983713712,0.686644764041763
"deg_cent_total","mnc_in",0.964848054226939,0
"deg_cent_out","mnc_in",0.23644098770294,0.0001261457929711
"deg_cent_in","mnc_in",0.999984460183313,0
"wtd_deg_cent_total","mnc_in",0.507533710982625,0
"wtd_deg_cent_out","mnc_in",0.325098628072674,9.17641496123167e-08
"wtd_deg_cent_in","mnc_in",0.475331825690617,4.44089209850063e-16
"btw_cent","mnc_in",0.859303493465209,0
"close_cent_total","mnc_in",0.964907862760687,0
"close_cent_out","mnc_in",0.239779886641958,0.000100398228353393
"close_cent_in","mnc_in",0.983911505430225,0
"eigen_cent","mnc_in",0.436540270312431,1.98507876802978e-13
"component","mnc_in",NA,NA
"louvain_comm","mnc_in",-0.116230290266496,0.0622946685006864
"fstgrdy_comm","mnc_in",-0.0911482022216807,0.144293231824434
"page_rank","mnc_in",0.458743679225118,7.99360577730113e-15
"alpha_cent","mnc_in",-0.113997321851772,0.0675284261245732
"auth_score","mnc_in",0.472553416385539,8.88178419700125e-16
"hub_score","mnc_in",0.282572370034743,4.0061903088251e-06
"local_trans","mnc_in",-0.907028238299477,0
"in_ecc_cent","mnc_in",-0.346084705044416,1.1340485883693e-08
"out_ecc_cent","mnc_in",-0.052792794345134,0.398418391865364
"load_cent","mnc_in",0.859379072289797,0
"stress_cent","mnc_in",0.915596120816805,0
"gilschmidt","mnc_in",0.235710108474724,0.000132552528566698
"hyper_index","mnc_in",0.433515820663741,1.04782583010277e-06
"k_core_in","mnc_in",0.788354962602745,0
"k_core_out","mnc_in",0.0865546846007046,0.165708475638474
"comm_bet","mnc_in",0.955039986932088,0
"decay_in","mnc_in",-0.0387083312999341,0.535942176900884
"decay_out","mnc_in",0.0326366421576845,0.601798713888682
"diffus_indeg","mnc_in",0.998188493939204,0
"diffus_outdeg","mnc_in",0.223765464802435,0.000291433735088553
"entropy_in","mnc_in",NA,NA
"entropy_out","mnc_in",NA,NA
"geokpath_in","mnc_in",-0.109236066126863,0.0798915806763008
"geokpath_out","mnc_in",0.0113750529395586,0.855716860045664
"laplacian_in","mnc_in",0.992871828464215,0
"laplacian_out","mnc_in",0.234589330405471,0.000142971766377009
"leverage_in","mnc_in",0.958368185676036,0
"leverage_out","mnc_in",0.225415370137954,0.000262019690706383
"lin_cent_in","mnc_in",-0.0426289774865634,0.495423696937415
"lin_cent_out","mnc_in",0.0329601952631433,0.59819942627699
"lobby_in","mnc_in",0.974519263743919,0
"lobby_out","mnc_in",0.187103665863047,0.00254929194097131
"markov_cent","mnc_in",0.997745147009932,0
"radiality_in","mnc_in",-0.101605378468019,0.103457921607944
"radiality_out","mnc_in",0.0301325603047578,0.629976593091478
"deg_cent_total","mnc_out",0.483667318613077,0
"deg_cent_out","mnc_out",0.999993882225979,0
"deg_cent_in","mnc_out",0.236739598650519,0.000123612685673624
"wtd_deg_cent_total","mnc_out",0.182033617354544,0.00334355126529307
"wtd_deg_cent_out","mnc_out",0.767689608034093,0
"wtd_deg_cent_in","mnc_out",0.0608969474643022,0.329905285344138
"btw_cent","mnc_out",0.529404220873279,0
"close_cent_total","mnc_out",0.420401460014214,1.79944947831245e-12
"close_cent_out","mnc_out",0.996129222804642,0
"close_cent_in","mnc_out",0.213198971215086,0.00056564201255993
"eigen_cent","mnc_out",0.0266495475587263,0.670069771904724
"component","mnc_out",NA,NA
"louvain_comm","mnc_out",0.192764371071918,0.001868069028512
"fstgrdy_comm","mnc_out",0.0954468865249371,0.126226597552259
"page_rank","mnc_out",0.0319173157798297,0.609835254200682
"alpha_cent","mnc_out",-0.040778663423745,0.51434113298337
"auth_score","mnc_out",0.061561923958867,0.324641798692978
"hub_score","mnc_out",0.662819177230237,0
"local_trans","mnc_out",-0.415084774902623,3.62709862145039e-12
"in_ecc_cent","mnc_out",-0.109421465872763,0.0793781126399367
"out_ecc_cent","mnc_out",-0.482370139986787,2.22044604925031e-16
"load_cent","mnc_out",0.529248065798581,0
"stress_cent","mnc_out",0.524228098840971,0
"gilschmidt","mnc_out",0.999965661276368,0
"hyper_index","mnc_out",0.103746609400345,0.265644252346664
"k_core_in","mnc_out",0.256134636740467,3.12962341135758e-05
"k_core_out","mnc_out",0.588329456361565,0
"comm_bet","mnc_out",0.466697408329489,2.22044604925031e-15
"decay_in","mnc_out",0.0939616607941942,0.13225950314582
"decay_out","mnc_out",0.180716285386984,0.00358367640143276
"diffus_indeg","mnc_out",0.228852789127168,0.000209404648639833
"diffus_outdeg","mnc_out",0.998361932134248,0
"entropy_in","mnc_out",NA,NA
"entropy_out","mnc_out",NA,NA
"geokpath_in","mnc_out",-0.0546764323556398,0.381778809784886
"geokpath_out","mnc_out",0.15659668464172,0.011780258794484
"laplacian_in","mnc_out",0.21701620494588,0.00044675615088452
"laplacian_out","mnc_out",0.995957140957254,0
"leverage_in","mnc_out",0.269660405273038,1.12319387604032e-05
"leverage_out","mnc_out",0.97355617871344,0
"lin_cent_in","mnc_out",0.0955747940480423,0.12571717530808
"lin_cent_out","mnc_out",0.182021472113941,0.00334569691662256
"lobby_in","mnc_out",0.24984395397802,4.94640646042654e-05
"lobby_out","mnc_out",0.943619305646248,0
"markov_cent","mnc_out",0.222721371397898,0.00031160643680872
"radiality_in","mnc_out",0.072760708163046,0.244189347756673
"radiality_out","mnc_out",0.182290208871596,0.00329851046642804
"mnc_in","mnc_out",0.236698506780534,0.000123958415672698
"deg_cent_total","dmnc_in",0.871167081497304,0
"deg_cent_out","dmnc_in",0.26201975448135,2.01757268767366e-05
"deg_cent_in","dmnc_in",0.888325682645296,0
"wtd_deg_cent_total","dmnc_in",0.324196343597183,1.00047693241123e-07
"wtd_deg_cent_out","dmnc_in",0.31254076061444,2.97970765172906e-07
"wtd_deg_cent_in","dmnc_in",0.285974398573141,3.0267278741114e-06
"btw_cent","dmnc_in",0.751444790276305,0
"close_cent_total","dmnc_in",0.817696545213226,0
"close_cent_out","dmnc_in",0.266840959187992,1.39709448903069e-05
"close_cent_in","dmnc_in",0.801625754327243,0
"eigen_cent","dmnc_in",0.250636482713621,4.67226062468296e-05
"component","dmnc_in",NA,NA
"louvain_comm","dmnc_in",-0.0398657207571708,0.523810657576522
"fstgrdy_comm","dmnc_in",-0.0334671973251418,0.592579034901345
"page_rank","dmnc_in",0.270236229582285,1.07391136805468e-05
"alpha_cent","dmnc_in",-0.145461926031499,0.0194097957644153
"auth_score","dmnc_in",0.281538731331329,4.35922843378123e-06
"hub_score","dmnc_in",0.255344879041599,3.31690186579081e-05
"local_trans","dmnc_in",-0.963183396343089,0
"in_ecc_cent","dmnc_in",-0.484460505627668,0
"out_ecc_cent","dmnc_in",-0.0660815518364297,0.290315819251568
"load_cent","dmnc_in",0.751491667238965,0
"stress_cent","dmnc_in",0.796974702621936,0
"gilschmidt","dmnc_in",0.261215147511652,2.1437068826291e-05
"hyper_index","dmnc_in",0.374289105322533,3.22118237554569e-05
"k_core_in","dmnc_in",0.969472834431812,0
"k_core_out","dmnc_in",0.076846770703235,0.218634167425836
"comm_bet","dmnc_in",0.907085154631592,0
"decay_in","dmnc_in",0.331457957960779,4.95048213533522e-08
"decay_out","dmnc_in",0.0208601114239733,0.738777797644623
"diffus_indeg","dmnc_in",0.896389375250007,0
"diffus_outdeg","dmnc_in",0.251882088382485,4.27015418531518e-05
"entropy_in","dmnc_in",NA,NA
"entropy_out","dmnc_in",NA,NA
"geokpath_in","dmnc_in",-0.0534550291626422,0.392519499216439
"geokpath_out","dmnc_in",0.0315308613317761,0.614172323888027
"laplacian_in","dmnc_in",0.831863525201487,0
"laplacian_out","dmnc_in",0.263105489514065,1.8584698192825e-05
"leverage_in","dmnc_in",0.970077691435065,0
"leverage_out","dmnc_in",0.243941756999503,7.519014315438e-05
"lin_cent_in","dmnc_in",0.32991996817055,5.75480709752441e-08
"lin_cent_out","dmnc_in",0.0235033144587252,0.707111768188009
"lobby_in","dmnc_in",0.962393084394977,0
"lobby_out","dmnc_in",0.20390481894639,0.000987840573581922
"markov_cent","dmnc_in",0.885474356559875,0
"radiality_in","dmnc_in",0.241153659435068,9.13108836009258e-05
"radiality_out","dmnc_in",0.0206774225179299,0.740983525932056
"mnc_in","dmnc_in",0.889066073641133,0
"mnc_out","dmnc_in",0.262328057153334,1.97112983630898e-05
"deg_cent_total","dmnc_out",0.400202939269533,2.41933140188166e-11
"deg_cent_out","dmnc_out",0.865058098346995,0
"deg_cent_in","dmnc_out",0.184593523270229,0.00291813877704294
"wtd_deg_cent_total","dmnc_out",0.159739404959285,0.0101740084769741
"wtd_deg_cent_out","dmnc_out",0.616509205290665,0
"wtd_deg_cent_in","dmnc_out",0.0630593649247828,0.312989237494553
"btw_cent","dmnc_out",0.371145412575758,7.56839924065389e-10
"close_cent_total","dmnc_out",0.352478045796825,5.81240433561447e-09
"close_cent_out","dmnc_out",0.821493373171926,0
"close_cent_in","dmnc_out",0.168935816399294,0.00652994375816074
"eigen_cent","dmnc_out",0.0336024847307415,0.591083380103501
"component","dmnc_out",NA,NA
"louvain_comm","dmnc_out",0.0961491426384473,0.123449301780707
"fstgrdy_comm","dmnc_out",0.0578718408625252,0.354538574918997
"page_rank","dmnc_out",0.0398080346919273,0.524411979404282
"alpha_cent","dmnc_out",-0.0534814378710773,0.392285358931067
"auth_score","dmnc_out",0.0629062756814238,0.314167801286909
"hub_score","dmnc_out",0.555186820275485,0
"local_trans","dmnc_out",-0.340316677356961,2.04637484735315e-08
"in_ecc_cent","dmnc_out",-0.0754407038874476,0.22720319982055
"out_ecc_cent","dmnc_out",-0.53685291550351,0
"load_cent","dmnc_out",0.371032588892243,7.66527064044453e-10
"stress_cent","dmnc_out",0.384358061335591,1.64909197408747e-10
"gilschmidt","dmnc_out",0.866249890609522,0
"hyper_index","dmnc_out",0.0803149209665202,0.389346517783333
"k_core_in","dmnc_out",0.208782747226419,0.00073942298077867
"k_core_out","dmnc_out",0.804907216408557,0
"comm_bet","dmnc_out",0.383797135573047,1.76175740662643e-10
"decay_in","dmnc_out",0.0623103612589124,0.318783067492718
"decay_out","dmnc_out",0.226761713475793,0.0002400932977209
"diffus_indeg","dmnc_out",0.179591894338302,0.00380085086411031
"diffus_outdeg","dmnc_out",0.862301502780042,0
"entropy_in","dmnc_out",NA,NA
"entropy_out","dmnc_out",NA,NA
"geokpath_in","dmnc_out",-0.034337332558305,0.58298966338656
"geokpath_out","dmnc_out",0.099650311660678,0.110304554983626
"laplacian_in","dmnc_out",0.17075583547289,0.00596590165755417
"laplacian_out","dmnc_out",0.823200668435336,0
"leverage_in","dmnc_out",0.209833145965988,0.000694115521204575
"leverage_out","dmnc_out",0.932039732755538,0
"lin_cent_in","dmnc_out",0.0649680830476406,0.298538148086392
"lin_cent_out","dmnc_out",0.215889005661215,0.000479196483620381
"lobby_in","dmnc_out",0.196554690091381,0.00150969977475501
"lobby_out","dmnc_out",0.953178498320191,0
"markov_cent","dmnc_out",0.173941821821004,0.00508275168065131
"radiality_in","dmnc_out",0.0500678133067263,0.42324426582914
"radiality_out","dmnc_out",0.218111419215284,0.000417198797908469
"mnc_in","dmnc_out",0.184293422725114,0.00296533353434336
"mnc_out","dmnc_out",0.864119050333811,0
"dmnc_in","dmnc_out",0.20663049560535,0.000840904899162886
"deg_cent_total","epc",NA,NA
"deg_cent_out","epc",NA,NA
"deg_cent_in","epc",NA,NA
"wtd_deg_cent_total","epc",NA,NA
"wtd_deg_cent_out","epc",NA,NA
"wtd_deg_cent_in","epc",NA,NA
"btw_cent","epc",NA,NA
"close_cent_total","epc",NA,NA
"close_cent_out","epc",NA,NA
"close_cent_in","epc",NA,NA
"eigen_cent","epc",-Inf,NA
"component","epc",NA,NA
"louvain_comm","epc",NA,NA
"fstgrdy_comm","epc",NA,NA
"page_rank","epc",-Inf,NA
"alpha_cent","epc",-Inf,NA
"auth_score","epc",-Inf,NA
"hub_score","epc",NA,NA
"local_trans","epc",NA,NA
"in_ecc_cent","epc",NA,NA
"out_ecc_cent","epc",NA,NA
"load_cent","epc",-Inf,NA
"stress_cent","epc",-Inf,NA
"gilschmidt","epc",NA,NA
"hyper_index","epc",-Inf,NA
"k_core_in","epc",NA,NA
"k_core_out","epc",NA,NA
"comm_bet","epc",NA,NA
"decay_in","epc",NA,NA
"decay_out","epc",NA,NA
"diffus_indeg","epc",NA,NA
"diffus_outdeg","epc",NA,NA
"entropy_in","epc",NA,NA
"entropy_out","epc",NA,NA
"geokpath_in","epc",NA,NA
"geokpath_out","epc",NA,NA
"laplacian_in","epc",NA,NA
"laplacian_out","epc",NA,NA
"leverage_in","epc",-Inf,NA
"leverage_out","epc",NA,NA
"lin_cent_in","epc",-Inf,NA
"lin_cent_out","epc",NA,NA
"lobby_in","epc",NA,NA
"lobby_out","epc",NA,NA
"markov_cent","epc",NA,NA
"radiality_in","epc",-Inf,NA
"radiality_out","epc",NA,NA
"mnc_in","epc",NA,NA
"mnc_out","epc",NA,NA
"dmnc_in","epc",NA,NA
"dmnc_out","epc",NA,NA
"deg_cent_total","topocoefficient",0.951315808094562,0
"deg_cent_out","topocoefficient",0.288680852783987,2.41527019140264e-06
"deg_cent_in","topocoefficient",0.969286273703509,0
"wtd_deg_cent_total","topocoefficient",0.488540617282848,0
"wtd_deg_cent_out","topocoefficient",0.351927513770698,6.1603797618659e-09
"wtd_deg_cent_in","topocoefficient",0.45098044343773,2.48689957516035e-14
"btw_cent","topocoefficient",0.851130179038138,0
"close_cent_total","topocoefficient",0.95076060249751,0
"close_cent_out","topocoefficient",0.296866611729586,1.20312099549658e-06
"close_cent_in","topocoefficient",0.94350732273927,0
"eigen_cent","topocoefficient",0.413483949386445,4.46886971872118e-12
"component","topocoefficient",NA,NA
"louvain_comm","topocoefficient",-0.0376949130080226,0.546678883642221
"fstgrdy_comm","topocoefficient",-0.061533624106331,0.324864687173174
"page_rank","topocoefficient",0.434824779381242,2.52242671194836e-13
"alpha_cent","topocoefficient",-0.104436996714492,0.0941421019756561
"auth_score","topocoefficient",0.447866823149269,3.93018950717305e-14
"hub_score","topocoefficient",0.297647795974788,1.12443125033224e-06
"local_trans","topocoefficient",-0.915814531336112,0
"in_ecc_cent","topocoefficient",-0.365764752790213,1.38059119692002e-09
"out_ecc_cent","topocoefficient",-0.058396340848625,0.350186825659558
"load_cent","topocoefficient",0.851191036353953,0
"stress_cent","topocoefficient",0.897509228897593,0
"gilschmidt","topocoefficient",0.287811681890326,2.59747584663295e-06
"hyper_index","topocoefficient",0.36573579933034,5.01402809902629e-05
"k_core_in","topocoefficient",0.808020167879788,0
"k_core_out","topocoefficient",0.0527785391942935,0.398545951212658
"comm_bet","topocoefficient",0.934440553751602,0
"decay_in","topocoefficient",0.0221025897469518,0.723833991294888
"decay_out","topocoefficient",0.0646418231879033,0.300976389525541
"diffus_indeg","topocoefficient",0.963062515883715,0
"diffus_outdeg","topocoefficient",0.275758841796429,6.94722855509866e-06
"entropy_in","topocoefficient",NA,NA
"entropy_out","topocoefficient",NA,NA
"geokpath_in","topocoefficient",-0.100801439177021,0.10623151249808
"geokpath_out","topocoefficient",0.0450116750055903,0.471618104084982
"laplacian_in","topocoefficient",0.95167952813831,0
"laplacian_out","topocoefficient",0.291873226118491,1.84523000479331e-06
"leverage_in","topocoefficient",0.962089499224592,0
"leverage_out","topocoefficient",0.262782016670423,1.90458376163605e-05
"lin_cent_in","topocoefficient",0.0196641566777484,0.753255373748086
"lin_cent_out","topocoefficient",0.0734735355010209,0.239587173406097
"lobby_in","topocoefficient",0.955827193292972,0
"lobby_out","topocoefficient",0.212943813779016,0.000574550476492686
"markov_cent","topocoefficient",0.96106579729039,0
"radiality_in","topocoefficient",-0.0426999640439157,0.494705367703561
"radiality_out","topocoefficient",0.0700800783656241,0.262046895005061
"mnc_in","topocoefficient",0.969379669333849,0
"mnc_out","topocoefficient",0.289154584059935,2.32116487053347e-06
"dmnc_in","topocoefficient",0.901229778872301,0
"dmnc_out","topocoefficient",0.201909709455725,0.00110999153018998
"epc","topocoefficient",-Inf,NA
